건물용도코드,건물종류,건물일련번호,가점척도,경도,위도
15001,주유소,48720,2,127.2064014856,36.7707173995
15001,주유소,48721,2,127.2064279988,36.7706237774
15001,주유소,48654,2,127.2097237935,36.7738678771
15001,주유소,48920,2,127.24945813059999,36.770072258
15001,주유소,49107,2,127.2773364411,36.7694464797
15001,주유소,49106,2,127.2773083487,36.7693492465
15001,주유소,49105,2,127.2772111707,36.7693845755
15001,주유소,49108,2,127.27742705620001,36.769534684
15001,주유소,49109,2,127.2773689592,36.769332497
15001,주유소,49647,2,127.37614224469999,36.811019215500004
15001,주유소,49648,2,127.376164457,36.8111595311
15001,주유소,58824,2,127.1203928523,36.728809915999996
15001,주유소,58705,2,127.1273683126,36.7559984044
15001,주유소,58511,2,127.1295674983,36.7651934497
15001,주유소,58543,2,127.137100479,36.7724443695
15001,주유소,58544,2,127.13718006,36.7723424788
15001,주유소,58466,2,127.144669004,36.7855440844
15001,주유소,58467,2,127.1448114787,36.7855360947
15001,주유소,58452,2,127.14683487010001,36.7881863292
15001,주유소,58450,2,127.1469734426,36.7881922546
15001,주유소,58453,2,127.1477128658,36.7894251959
15001,주유소,58218,2,127.1522491315,36.7957294865
15001,주유소,58219,2,127.1523482598,36.7957598061
15001,주유소,58309,2,127.15214220989999,36.7957748951
15001,주유소,58220,2,127.1522319644,36.7956439713
15001,주유소,58310,2,127.152196581,36.7956579594
15001,주유소,58217,2,127.1523062507,36.7957909079
15001,주유소,58311,2,127.15210576870001,36.7956008007
15001,주유소,136982,2,127.141840036,36.6728599176
15001,주유소,90653,2,127.1184565717,36.7870994073
15001,주유소,90654,2,127.11849901120002,36.7873201902
15001,주유소,74387,2,127.1687659736,36.8281450852
15001,주유소,74384,2,127.1687349649,36.8282070812
15001,주유소,74385,2,127.1687564174,36.8279419927
15001,주유소,74386,2,127.1687157692,36.828288008200005
15001,주유소,142642,2,127.1697033309,36.8284565685
15001,주유소,74330,2,127.1695544692,36.829014885599996
15001,주유소,74434,2,127.1746989658,36.8393291944
15001,주유소,74438,2,127.1746329026,36.8389829862
15001,주유소,74437,2,127.1746630573,36.8390435717
15001,주유소,74435,2,127.1745667498,36.839268354699996
15001,주유소,74436,2,127.1747700615,36.839254126
15001,주유소,74433,2,127.1746600119,36.8391482357
15001,주유소,1905,2,127.2732349601,36.8263299871
15001,주유소,54212,2,127.16972162959999,36.744357654299996
15001,주유소,69823,2,127.1633960578,36.8210424933
15001,주유소,69825,2,127.16331204229999,36.8210154102
15001,주유소,69824,2,127.1634854835,36.8210242566
15001,주유소,41158,2,127.18398893850001,36.8297080673
15001,주유소,41159,2,127.1840396252,36.8296005197
15001,주유소,27129,2,127.1456829256,36.7999110842
15001,주유소,27128,2,127.145806406,36.7998763278
15001,주유소,27127,2,127.14567431569999,36.7998366716
15001,주유소,27131,2,127.1457045598,36.7997830196
15001,주유소,27130,2,127.1458388441,36.799823353600004
15001,주유소,6005,2,127.1700539335,36.7630263262
15001,주유소,5997,2,127.17051261799999,36.7635082195
15001,주유소,133563,2,127.12717498299999,36.8001481846
15001,주유소,133562,2,127.1270367465,36.8001147487
15001,주유소,133564,2,127.12722088950001,36.8002795098
15001,주유소,133519,2,127.12745946790001,36.8050135298
15001,주유소,133549,2,127.1281420584,36.8049366305
15001,주유소,133548,2,127.1280726387,36.8051037641
15001,주유소,83990,2,127.1347387833,36.8166134865
15001,주유소,83991,2,127.13470726690001,36.8167223488
15001,주유소,83989,2,127.13482911969999,36.8167236336
15001,주유소,83926,2,127.1355471594,36.8169216142
15001,주유소,117306,2,127.15534499719999,36.8294090714
15001,주유소,117307,2,127.15521486979999,36.8295328254
15001,주유소,117309,2,127.15539461040001,36.8296482981
15001,주유소,117305,2,127.1553009408,36.8297362582
15001,주유소,117304,2,127.1554756192,36.829251708200005
15001,주유소,117303,2,127.1556301042,36.8294121016
15001,주유소,117308,2,127.155718451,36.829277960700004
15001,주유소,76574,2,127.1551175815,36.8451679606
15001,주유소,76571,2,127.15514076139999,36.8451108806
15001,주유소,76573,2,127.1550066146,36.845159000900004
15001,주유소,76452,2,127.1549406449,36.848383328000004
15001,주유소,76453,2,127.1549699265,36.8484965073
15001,주유소,76451,2,127.15481716030001,36.8489827947
15001,주유소,76497,2,127.1524697608,36.8576528294
15001,주유소,76498,2,127.15239482610001,36.8576499135
15001,주유소,76499,2,127.1525790894,36.8576720711
15001,주유소,76434,2,127.1501701091,36.865240913200005
15001,주유소,76433,2,127.15012135399999,36.8651837335
15001,주유소,77171,2,127.1396750369,36.889884295
15001,주유소,77167,2,127.13975105540001,36.889942767
15001,주유소,77164,2,127.1390474296,36.8921339858
15001,주유소,77163,2,127.13891851860001,36.8922957584
15001,주유소,77165,2,127.13897934100001,36.892055933099996
15001,주유소,76803,2,127.1348424814,36.8976319994
15001,주유소,76801,2,127.1347103621,36.8975294929
15001,주유소,76802,2,127.1350194868,36.897631617399995
15001,주유소,76783,2,127.1364661524,36.9036069008
15001,주유소,76784,2,127.1363381346,36.903602058000004
15001,주유소,76865,2,127.1352467088,36.908004584400004
15001,주유소,76868,2,127.1353026672,36.907989856
15001,주유소,76867,2,127.1353972418,36.9079931638
15001,주유소,76720,2,127.1356933616,36.9136536155
15001,주유소,76721,2,127.13559087780001,36.9136500026
15001,주유소,76719,2,127.1356980593,36.9138170165
15001,주유소,76704,2,127.1343987892,36.918980436999995
15001,주유소,76703,2,127.1344777061,36.9191402777
15001,주유소,76705,2,127.1343754657,36.9189242469
15001,주유소,76701,2,127.1343453048,36.9193332675
15001,주유소,76702,2,127.134390329,36.9192373402
15001,주유소,76758,2,127.13489561959999,36.924729118
15001,주유소,76759,2,127.13495279770001,36.9247759597
15001,주유소,76760,2,127.1347620899,36.924731158
15001,주유소,76957,2,127.1345916241,36.9316810665
15001,주유소,76967,2,127.1347946865,36.9314772577
15001,주유소,76958,2,127.1346761316,36.931677512600004
15001,주유소,76959,2,127.13447085930001,36.9317080055
15001,주유소,76960,2,127.1345738,36.9317481441
15001,주유소,76933,2,127.13497305770001,36.9377103377
15001,주유소,76934,2,127.1349177091,36.9378451413
15001,주유소,76935,2,127.13478935170001,36.937788648200005
15001,주유소,76988,2,127.1327976693,36.94882367
15001,주유소,76987,2,127.1326259433,36.9488254883
15001,주유소,119947,2,127.124929319,36.9626207565
15001,주유소,119948,2,127.1250337251,36.9624624338
15001,주유소,95445,2,127.12636664610001,36.824867979400004
15001,주유소,95443,2,127.12655933459999,36.8249572415
15001,주유소,95453,2,127.13005803610001,36.825936153200004
15001,주유소,142830,2,127.1279918618,36.820543609299996
15001,주유소,103222,2,127.0839627889,36.9296998864
15001,주유소,103296,2,127.1191896264,36.9232465186
15001,주유소,103298,2,127.1192932115,36.9231723897
15001,주유소,103300,2,127.1193313701,36.9232206056
15001,주유소,103297,2,127.1192873943,36.9233366926
15001,주유소,103299,2,127.1192505127,36.9231425854
15001,주유소,89331,2,127.1326075666,36.7993972864
15001,주유소,89332,2,127.1325601651,36.799503299099996
15001,주유소,90710,2,127.12587112799999,36.7935468098
15001,주유소,90709,2,127.1261069369,36.793699155300004
15001,주유소,90711,2,127.12583379870001,36.7936536005
15001,주유소,96431,2,127.1213104792,36.8460839592
15001,주유소,96430,2,127.1212631207,36.845993340999996
15001,주유소,129598,2,127.1212512193,36.849533975599996
15001,주유소,129595,2,127.1212400576,36.8496973224
15001,주유소,129596,2,127.1214412676,36.8496830136
15001,주유소,129597,2,127.121243849,36.849625693600004
15001,주유소,96389,2,127.1180231877,36.8386042936
15001,주유소,96388,2,127.1179499152,36.8384843913
15001,주유소,102236,2,127.1243103623,36.8458059301
15001,주유소,119122,2,127.1201576613,36.8397784951
15001,주유소,119128,2,127.11982182889999,36.8397518616
15001,주유소,119103,2,127.12209790719999,36.8468201655
15001,주유소,119104,2,127.1221760601,36.8467843282
15001,주유소,119102,2,127.1221169457,36.8466493709
15001,주유소,119078,2,127.1238226622,36.8498946073
15001,주유소,119077,2,127.1239495885,36.850035279699995
15001,주유소,135795,2,127.12789131870001,36.8535100609
15001,주유소,135794,2,127.12779669780001,36.8536281552
15001,주유소,135796,2,127.12801157620001,36.8534286776
15001,주유소,135799,2,127.1284690969,36.8538577898
15001,주유소,146572,2,127.1399336158,36.8575980192
15001,주유소,97210,2,127.1693828586,36.8785697314
15001,주유소,97209,2,127.16955334309999,36.8784831237
15001,주유소,156132,2,127.177351032,36.8791572598
15001,주유소,156133,2,127.1773537508,36.8790638821
15001,주유소,108718,2,127.1220389937,36.8804961165
15001,주유소,108721,2,127.12219192270001,36.8804025457
15001,주유소,108525,2,127.12325359260001,36.8818277606
15001,주유소,108526,2,127.1233431381,36.8820018811
15001,주유소,105665,2,127.169643977,36.9067566979
15001,주유소,105668,2,127.16973901959999,36.9066831535
15001,주유소,105463,2,127.1962603251,36.9117410654
15001,주유소,105462,2,127.1962712519,36.9116708781
15001,주유소,105887,2,127.2535738063,36.9147790599
15001,주유소,105886,2,127.2535949481,36.9146884859
15001,주유소,105818,2,127.2782146051,36.904824343099996
15001,주유소,105819,2,127.27830120290001,36.904843178600004
15001,주유소,105820,2,127.278217898,36.9046913149
15001,주유소,120590,2,127.12882861989999,36.9148048299
15001,주유소,120593,2,127.1288306111,36.9146990555
15001,주유소,85839,2,127.1496972898,36.9440421897
15001,주유소,116756,2,127.09768077049999,36.8931364304
15001,주유소,116755,2,127.0977798931,36.8930682628
15001,주유소,78152,2,127.2211786734,36.9113321874
15001,주유소,78153,2,127.2209248502,36.9114528934
15001,주유소,78154,2,127.2210612638,36.9113796554
15001,주유소,78155,2,127.220982491,36.9112615151
15001,주유소,78156,2,127.2209202952,36.9112547106
15001,주유소,78157,2,127.22090778100001,36.911395548
15001,주유소,83063,2,127.16400676469999,36.893952262199996
15001,주유소,83064,2,127.1641585878,36.894033658699996
15001,주유소,142002,2,127.1463754942,36.882985450700005
15001,주유소,76136,2,127.178209854,36.8432662978
15001,주유소,76149,2,127.17822221120001,36.8442913392
15001,주유소,76150,2,127.1782237153,36.844220085500005
15001,주유소,76148,2,127.1784080285,36.8442284361
15001,주유소,76153,2,127.17874973149999,36.844653074600004
15001,주유소,76152,2,127.1788185998,36.8447452437
15001,주유소,76116,2,127.1837131104,36.8512955446
15001,주유소,76093,2,127.18386646340001,36.8512692409
15001,주유소,76117,2,127.1838003393,36.851251755
15001,주유소,75757,2,127.1911912324,36.8622128652
15001,주유소,75756,2,127.19123811120001,36.8621008778
15001,주유소,75761,2,127.191274533,36.8623393784
15001,주유소,75760,2,127.191154931,36.8623656893
15001,주유소,75759,2,127.1913143482,36.8623601018
15001,주유소,75936,2,127.2011093904,36.879342926
15001,주유소,75943,2,127.2011738478,36.8796409308
15001,주유소,75935,2,127.20092184319999,36.879057442
15001,주유소,75934,2,127.2009689315,36.8791589325
15001,주유소,75864,2,127.2076730853,36.8889823154
15001,주유소,75863,2,127.2076098479,36.8888620841
15001,주유소,75785,2,127.2131908098,36.8947642877
15001,주유소,75784,2,127.2130715398,36.8947775828
15001,주유소,75787,2,127.2131402918,36.8948650103
15001,주유소,76186,2,127.2264902511,36.906458567
15001,주유소,140450,2,127.2332606434,36.919666108
15001,주유소,140451,2,127.2332143134,36.919541452
15001,주유소,80730,2,127.14453616899999,36.823900158600004
15001,주유소,80731,2,127.1443738727,36.8239553776
15001,주유소,80891,2,127.1453977731,36.8297092523
15001,주유소,80894,2,127.1455679645,36.8297107031
15001,주유소,80893,2,127.1455207172,36.8296906355
15001,주유소,80892,2,127.1455577701,36.8297909585
15001,주유소,80890,2,127.14558307,36.8298346936
15001,주유소,136500,2,127.1101329272,36.855888659499996
15001,주유소,136501,2,127.110286584,36.8557602445
15001,주유소,144726,2,127.1026257715,36.8249029973
15001,주유소,144727,2,127.102730579,36.8247816258
15001,주유소,147094,2,127.100056354,36.8172099736
15001,주유소,147095,2,127.1000572408,36.8169702687
15001,주유소,147096,2,127.0998881918,36.8170181427
15001,주유소,142645,2,127.15381166639999,36.8930540016
15001,주유소,135691,2,127.15607346350001,36.8933155752
15001,주유소,135690,2,127.15622527209999,36.893221141
15001,주유소,92542,2,127.1871858726,36.8775124739
15001,주유소,92543,2,127.1870572342,36.8775989044
15001,주유소,92573,2,127.1872316618,36.877467348
15001,주유소,115989,2,127.1370763814,36.8766322613
15001,주유소,97499,2,127.1365984808,36.819629601100004
15001,주유소,84922,2,127.1423289537,36.8072852871
15001,주유소,142086,2,127.18080639819999,36.8534337471
15001,주유소,142087,2,127.1809439875,36.8535095047
15001,주유소,81391,2,127.1967466042,36.8676581323
15001,주유소,81553,2,127.2014434908,36.873079265
15001,주유소,81552,2,127.201565344,36.873056163
15001,주유소,81409,2,127.20706042370001,36.8833702935
15001,주유소,81407,2,127.207050737,36.8832690596
15001,주유소,81408,2,127.20693319959999,36.8833991588
15001,주유소,112179,2,127.1338829366,36.9246268225
15001,주유소,112180,2,127.1340467142,36.9245253098
15001,주유소,124938,2,127.14606727110001,36.8768188942
15001,주유소,106644,2,127.2173906748,36.899301067399996
15001,주유소,106643,2,127.2173097853,36.8993555563
15001,주유소,87977,2,127.13567178,36.8557209417
15001,주유소,87976,2,127.1356049628,36.855805711500004
15001,주유소,82314,2,127.21723914260001,36.9201617059
15001,주유소,82356,2,127.2172081984,36.9200805048
2001,아파트,26412,2,127.1306311698,36.788621094899995
2001,아파트,26411,2,127.12952485219999,36.789326777199996
2001,아파트,26409,2,127.1306541042,36.789223285300004
2001,아파트,26401,2,127.1306725567,36.7898479754
2001,아파트,26410,2,127.1301605217,36.7888989668
2001,아파트,26400,2,127.1295160283,36.78870265
2001,아파트,26406,2,127.1296138641,36.789975396399996
2001,아파트,26404,2,127.13019626469999,36.7895124131
2001,아파트,26422,2,127.12941744860001,36.7878870644
2001,아파트,26425,2,127.1293534389,36.787176618800004
2001,아파트,26426,2,127.1299084297,36.7867602214
2001,아파트,26415,2,127.1305908627,36.787113603099996
2001,아파트,26419,2,127.1305137983,36.7864202669
2001,아파트,26414,2,127.130043239,36.787462692800005
2001,아파트,26418,2,127.1293102934,36.786468475300005
2001,아파트,26417,2,127.13056566870002,36.787856655
2001,아파트,26386,2,127.1305214765,36.7910148835
2001,아파트,26384,2,127.13007587879999,36.791313308
2001,아파트,26383,2,127.12989935,36.7906510448
2001,아파트,26382,2,127.12940576860001,36.791008712
2001,아파트,26391,2,127.1309485075,36.7912785906
2001,아파트,26395,2,127.1308296413,36.7906199735
2001,아파트,67263,2,127.1275791501,36.7922992444
2001,아파트,67265,2,127.1270682576,36.7913306296
2001,아파트,67260,2,127.127279885,36.791798150700004
2001,아파트,67264,2,127.1265383758,36.791754585
2001,아파트,8628,2,127.1344442158,36.8108052111
2001,아파트,8631,2,127.1348046783,36.8103647792
2001,아파트,8629,2,127.1343648609,36.810438974
2001,아파트,69398,2,127.16428279540001,36.7920754092
2001,아파트,69393,2,127.1634151023,36.7930991611
2001,아파트,69377,2,127.1634585993,36.7935854351
2001,아파트,69375,2,127.1642117473,36.7936484743
2001,아파트,69376,2,127.1635780541,36.7941307383
2001,아파트,69396,2,127.1634468692,36.792570952
2001,아파트,69389,2,127.16417995440001,36.7941455552
2001,아파트,69401,2,127.1635384301,36.791527517199995
2001,아파트,69392,2,127.1642045096,36.7931268511
2001,아파트,69395,2,127.1642379645,36.7926017394
2001,아파트,69399,2,127.1634976246,36.7920460478
2001,아파트,69400,2,127.1643316189,36.791555986
2001,아파트,157056,2,127.1451486034,36.7790614621
2001,아파트,157057,2,127.14560333909999,36.7790160852
2001,아파트,157058,2,127.1461702975,36.7789786283
2001,아파트,157059,2,127.1470099756,36.779096860799996
2001,아파트,157060,2,127.1476921502,36.7792505181
2001,아파트,157061,2,127.14822632879999,36.7794219348
2001,아파트,157062,2,127.1488347608,36.7794711842
2001,아파트,157063,2,127.14531230709999,36.7794935546
2001,아파트,157064,2,127.14607766799999,36.7794826558
2001,아파트,157065,2,127.1468881426,36.7795552926
2001,아파트,157066,2,127.14755121270001,36.7796874233
2001,아파트,157067,2,127.1481639866,36.7798948705
2001,아파트,157068,2,127.1455164367,36.7799519028
2001,아파트,157069,2,127.14614681879999,36.779981355100006
2001,아파트,157070,2,127.14679447610001,36.780026301199996
2001,아파트,157072,2,127.145862296,36.780448948600004
2001,아파트,157073,2,127.14669396549999,36.7805313471
2001,아파트,157071,2,127.14749134540001,36.7801551226
2001,아파트,157074,2,127.14733683850001,36.780652107600005
2001,아파트,144396,2,127.2649794217,36.7637792766
2001,아파트,144397,2,127.2650379886,36.763561167199995
2001,아파트,144398,2,127.2648532616,36.7632951248
2001,아파트,144399,2,127.26490988110001,36.763064819899995
2001,아파트,144400,2,127.2644897327,36.7634015796
2001,아파트,144401,2,127.2648662644,36.7628827932
2001,아파트,144402,2,127.2644002767,36.7628932058
2001,아파트,144403,2,127.2641056996,36.7625381228
2001,아파트,144404,2,127.2642775866,36.7622834323
2001,아파트,144405,2,127.26442613959999,36.7620397114
2001,아파트,144406,2,127.264838648,36.7624548117
2001,아파트,144407,2,127.265014333,36.7621082514
2001,아파트,144408,2,127.26458309280001,36.7617891999
2001,아파트,144409,2,127.2652422384,36.7617316367
2001,아파트,144410,2,127.2648029522,36.7615073665
2001,아파트,144411,2,127.2654205987,36.761458479299996
2001,아파트,152931,2,127.266050715,36.7625390487
2001,아파트,153391,2,127.26648896370001,36.761980270900004
2001,아파트,153393,2,127.26668852280001,36.7625845723
2001,아파트,153394,2,127.26695136309999,36.7628858253
2001,아파트,153395,2,127.26647757459999,36.7628934989
2001,아파트,153396,2,127.265866492,36.7628914795
2001,아파트,153397,2,127.26584696299999,36.7631967619
2001,아파트,153398,2,127.2664774391,36.7631986756
2001,아파트,153399,2,127.2669741207,36.763187924899995
2001,아파트,153400,2,127.2670316585,36.7635118245
2001,아파트,153401,2,127.2664844568,36.7635157567
2001,아파트,153402,2,127.2658952261,36.7635070282
2001,아파트,153392,2,127.2665587692,36.762281633899995
2001,아파트,64157,2,127.1550280344,36.7963960433
2001,아파트,64165,2,127.1559741674,36.7964562732
2001,아파트,64169,2,127.1558096507,36.7964414865
2001,아파트,64161,2,127.1561290453,36.7966422488
2001,아파트,64184,2,127.1566053981,36.796096237
2001,아파트,64185,2,127.1565413768,36.7960300554
2001,아파트,64176,2,127.1558181348,36.797476227
2001,아파트,64174,2,127.1557268574,36.7973824791
2001,아파트,64160,2,127.1560586808,36.7968945434
2001,아파트,64156,2,127.1552608432,36.796485954
2001,아파트,64186,2,127.1563766315,36.796015044200004
2001,아파트,64154,2,127.1553401491,36.7965674044
2001,아파트,64162,2,127.1567483799,36.7967510812
2001,아파트,64166,2,127.15603743049999,36.796548190799996
2001,아파트,64183,2,127.1566767507,36.796169443000004
2001,아파트,64173,2,127.1552306203,36.7967919255
2001,아파트,64155,2,127.15519274260001,36.7964111306
2001,아파트,64175,2,127.1563210778,36.7971637442
2001,아파트,64158,2,127.156229796,36.797069998000005
2001,아파트,64159,2,127.1561500775,36.7969882142
2001,아파트,64171,2,127.155555745,36.797207026
2001,아파트,64168,2,127.1554519657,36.7970190179
2001,아파트,64167,2,127.15537265100001,36.7969375658
2001,아파트,64172,2,127.15531002639999,36.796873315
2001,아파트,64177,2,127.1568396599,36.7968448257
2001,아파트,64163,2,127.15667549930001,36.796664110500004
2001,아파트,64164,2,127.1565772712,36.7965756309
2001,아파트,64170,2,127.1556471433,36.7973006973
2001,아파트,151792,2,127.1522915278,36.7994162647
2001,아파트,155825,2,127.14766720610001,36.8013739167
2001,아파트,63711,2,127.14833443059999,36.812073727800005
2001,아파트,63707,2,127.14838349290001,36.8122335195
2001,아파트,63709,2,127.1482340392,36.8117562281
2001,아파트,63708,2,127.14826154229999,36.8119178134
2001,아파트,55046,2,127.3054591525,36.7673014252
2001,아파트,31850,2,127.157373612,36.8132691882
2001,아파트,31851,2,127.1573556077,36.8130849194
2001,아파트,67885,2,127.1270881622,36.787104343
2001,아파트,67888,2,127.12591956799999,36.787739409400004
2001,아파트,67889,2,127.1257421728,36.7882264929
2001,아파트,67890,2,127.1271673876,36.788170760599996
2001,아파트,67894,2,127.1268690566,36.7866405815
2001,아파트,67892,2,127.1247665075,36.787195222600005
2001,아파트,67891,2,127.1279267795,36.7864972836
2001,아파트,67895,2,127.1247857506,36.78662332
2001,아파트,67875,2,127.1279034803,36.7880850619
2001,아파트,67881,2,127.1250827407,36.788501600100005
2001,아파트,67883,2,127.12800862200001,36.7870655612
2001,아파트,67876,2,127.12803748190001,36.787553414
2001,아파트,67874,2,127.12692843100001,36.7876985181
2001,아파트,67878,2,127.12480132649999,36.787683035
2001,아파트,67893,2,127.1256893143,36.7871598007
2001,아파트,67879,2,127.12586066680001,36.786680478499996
2001,아파트,8577,2,127.11987666819999,36.7896826665
2001,아파트,8581,2,127.12045089629999,36.7893226192
2001,아파트,10129,2,127.1300329681,36.7938592702
2001,아파트,10130,2,127.13007086110001,36.794445119
2001,아파트,10132,2,127.1296889669,36.7941675412
2001,아파트,10123,2,127.13079018459999,36.7938288872
2001,아파트,10121,2,127.1305380544,36.7941503611
2001,아파트,10136,2,127.1293127705,36.7938757106
2001,아파트,10141,2,127.13024824,36.7919449457
2001,아파트,10138,2,127.13100498969999,36.7919010954
2001,아파트,10146,2,127.13023814280001,36.7932000577
2001,아파트,10139,2,127.1310556809,36.792498400700005
